session,roll_num,date,issue,question,result,title
115,48,23-Jan,H R 648,On Motion to Recommit with Instructions,F,"Consolidated Appropriations Act, 2019"
115,47,23-Jan,H RES 61,On Agreeing to the Resolution,P,"Providing for consideration of the bill H.R. 648, and consideration of the joint resolution, H.J. Res. 31; providing for consideration of motions to suspend the rules; and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules"
115,46,23-Jan,H J RES 28,On Passage,P,"Making further continuing appropriations for fiscal year 2019, and for other purposes"
115,45,22-Jan,H R 328,On Motion to Suspend the Rules and Pass,P,Hack Your State Department Act
115,44,22-Jan,H R 676,On Motion to Suspend the Rules and Pass,P,NATO Support Act
115,43,17-Jan,H J RES 28,On Motion to Recommit with Instructions,F,"Making further continuing appropriations for fiscal year 2019, and for other purposes"
115,42,17-Jan,H J RES 30,On Motion to Suspend the Rules and Pass,P,Disapproving the Presidents proposal to take an action relating to the application of certain sanctions with respect to the Russian Federation
115,41,17-Jan,H R 150,On Motion to Suspend the Rules and Pass,P,Grant Reporting Efficiency and Agreements Transparency Act or GREAT Act
115,40,17-Jan,H RES 52,On Agreeing to the Resolution,P,"Providing for consideration of the joint resolution (H.J. Res. 28) making further continuing appropriations for fiscal year 2019, and for other purposes, and providing for consideration of motions to suspend the rules"
115,39,16-Jan,H R 268,On Passage,P,"Making supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes"
115,38,16-Jan,H R 268,On Motion to Recommit with Instructions,F,"Making supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes"
115,37,16-Jan,H R 268,On Agreeing to the Amendment,A,McGovern of Massachusetts Part B Amendment No. 2
115,36,16-Jan,H R 190,On Motion to Suspend the Rules and Pass,P,Expanding Contracting Opportunities for Small Businesses Act
115,35,16-Jan,H RES 43,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 268) making supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes, and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules"
115,34,16-Jan,H RES 43,On Ordering the Previous Question,P,"Providing for consideration of the bill (H.R. 268) making supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes, and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules"
115,33,15-Jan,H R 135,On Motion to Suspend the Rules and Pass,P,Federal Employee Antidiscrimination Act
115,32,15-Jan,H RES 41,On Motion to Suspend the Rules and Agree,P,Rejecting White nationalism and White supremacy
115,31,15-Jan,H J RES 27,On Motion to Suspend the Rules and Pass,F,"Making further continuing appropriations for fiscal year 2019, and for other purposes"
115,30,14-Jan,H R 116,On Motion to Suspend the Rules and Pass,P,Investing in Main Street Act
115,29,11-Jan,H R 221,On Motion to Suspend the Rules and Pass,P,Special Envoy to Monitor and Combat Anti-Semitism Act
115,28,11-Jan,S 24,On Motion to Suspend the Rules and Pass,P,Government Employee Fair Treatment Act
115,27,11-Jan,H R 266,On Passage,P,"Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2019, and for other purposes"
115,26,11-Jan,H R 266,On Motion to Recommit with Instructions,F,"Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2019, and for other purposes"
115,25,10-Jan,H R 265,On Passage,P,"Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2019, and for other purposes"
115,24,10-Jan,H R 265,On Motion to Recommit with Instructions,F,"Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2019, and for other purposes"
115,23,10-Jan,H R 267,On Passage,P,"Making appropriations for the Department of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2019, and for other purposes"
115,22,10-Jan,H R 267,On Motion to Recommit with Instructions,F,"Making appropriations for the Department of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2019, and for other purposes"
115,21,9-Jan,H R 264,On Passage,P,"Making appropriations for financial services and general government for the fiscal year ending September 30, 2019, and for other purposes"
115,20,9-Jan,H R 264,On Motion to Recommit with Instructions,F,"Making appropriations for financial services and general government for the fiscal year ending September 30, 2019, and for other purposes"
115,19,9-Jan,H RES 6,On Agreeing to Title III of the Resolution,P,"Adopting the Rules of the House of Representatives for the One Hundred Sixteenth Congress, and for other purposes"
115,18,9-Jan,H R 226,On Motion to Suspend the Rules and Pass,P,Clarity on Small Business Participation in Category Management Act
115,17,9-Jan,H RES 28,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 264, H.R. 265, H.R. 266, and H.R. 267; waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules"
115,16,9-Jan,H RES 28,On Ordering the Previous Question,P,"Providing for consideration of H.R. 264, H.R. 265, H.R. 266, and H.R. 267; waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules"
115,15,8-Jan,JOURNAL,On Approving the Journal,P, 
115,14,8-Jan,H R 251,On Motion to Suspend the Rules and Pass,P,Chemical Facility Anti-Terrorism Standards Program Extension Act
115,13,8-Jan,H R 269,On Motion to Suspend the Rules and Pass,P,Pandemic and All-Hazards Preparedness and Advancing Innovation Act
115,12,4-Jan,H RES 6,On Agreeing to Title II of the Resolution,P,"Adopting the Rules of the House of Representatives for the One Hundred Sixteenth Congress, and for other purposes"
115,11,3-Jan,H R 21,On Passage,P,"Making appropriations for the fiscal year ending September 30, 2019, and for other purposes"
115,10,3-Jan,H R 21,On Motion to Recommit with Instructions,F,"Making appropriations for the fiscal year ending September 30, 2019, and for other purposes"
