Committee,Subcommittee,Name,Title
House Committee on the Judiciary,,"Henry C. ""Hank"" Johnson Jr.",
House Committee on the Judiciary,,Theodore E. Deutch,
House Committee on the Judiciary,,Karen Bass,
House Committee on the Judiciary,,Cedric L. Richmond,
House Committee on the Judiciary,,Hakeem S. Jeffries,
House Committee on the Judiciary,,David N. Cicilline,
House Committee on the Judiciary,,Eric Swalwell,
House Committee on the Judiciary,,Ted Lieu,
House Committee on the Judiciary,,Jamie Raskin,
House Committee on the Judiciary,,Pramila Jayapal,
House Committee on the Judiciary,,Val Butler Demings,
House Committee on the Judiciary,,J. Luis Correa,
House Committee on the Judiciary,,Mary Gay Scanlon,
House Committee on the Judiciary,,Sylvia R. Garcia,
House Committee on the Judiciary,,Joe Neguse,
House Committee on the Judiciary,,Lucy McBath,
House Committee on the Judiciary,,Greg Stanton,
House Committee on the Judiciary,,Madeleine Dean,
House Committee on the Judiciary,,Debbie Mucarsel-Powell,
House Committee on the Judiciary,,Veronica Escobar,
House Committee on the Judiciary,Immigration and Citizenship,Ken Buck,Ranking Member
House Committee on the Judiciary,Immigration and Citizenship,Andy Biggs,
House Committee on the Judiciary,Immigration and Citizenship,Tom McClintock,
House Committee on the Judiciary,Immigration and Citizenship,Debbie Lesko,
House Committee on the Judiciary,Immigration and Citizenship,Kelly Armstrong,
House Committee on the Judiciary,Immigration and Citizenship,W. Gregory Steube,
House Committee on the Judiciary,Immigration and Citizenship,Zoe Lofgren,Chair
House Committee on the Judiciary,Immigration and Citizenship,Pramila Jayapal,Vice Chair
House Committee on the Judiciary,Immigration and Citizenship,J. Luis Correa,
House Committee on the Judiciary,Immigration and Citizenship,Sylvia R. Garcia,
House Committee on the Judiciary,Immigration and Citizenship,Joe Neguse,
House Committee on the Judiciary,Immigration and Citizenship,Debbie Mucarsel-Powell,
House Committee on the Judiciary,Immigration and Citizenship,Veronica Escobar,
House Committee on the Judiciary,Immigration and Citizenship,Sheila Jackson Lee,
House Committee on the Judiciary,Immigration and Citizenship,Mary Gay Scanlon,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Martha Roby,Ranking Member
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Steve Chabot,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Jim Jordan,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",John Ratcliffe,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Matt Gaetz,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Mike Johnson,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Andy Biggs,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Guy Reschenthaler,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Ben Cline,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet","Henry C. ""Hank"" Johnson Jr.",Chair
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Theodore E. Deutch,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Cedric L. Richmond,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Hakeem S. Jeffries,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Ted Lieu,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Greg Stanton,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Zoe Lofgren,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Steve Cohen,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Karen Bass,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",Eric Swalwell,
House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",J. Luis Correa,
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",F. James Sensenbrenner Jr.,Ranking Member
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",Matt Gaetz,
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",Ken Buck,
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",Kelly Armstrong,
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",W. Gregory Steube,
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",David N. Cicilline,Chair
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law","Henry C. ""Hank"" Johnson Jr.",
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",Jamie Raskin,
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",Pramila Jayapal,
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",Val Butler Demings,
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",Mary Gay Scanlon,
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",Joe Neguse,Vice Chair
House Committee on the Judiciary,"Antitrust, Commercial, and Administrative Law",Lucy McBath,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",John Ratcliffe,Ranking Member
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",F. James Sensenbrenner Jr.,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Steve Chabot,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Louie Gohmert,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Tom McClintock,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Debbie Lesko,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Guy Reschenthaler,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Ben Cline,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",W. Gregory Steube,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Karen Bass,Chair
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Sheila Jackson Lee,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Val Butler Demings,Vice Chair
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Lucy McBath,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Theodore E. Deutch,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Cedric L. Richmond,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Hakeem S. Jeffries,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",David N. Cicilline,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Ted Lieu,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Madeleine Dean,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Debbie Mucarsel-Powell,
House Committee on the Judiciary,"Crime, Terrorism and Homeland Security",Steve Cohen,
House Committee on the Judiciary,"The Constitution, Civil Rights, and Civil Liberties",Mike Johnson,Ranking Member
House Committee on the Judiciary,"The Constitution, Civil Rights, and Civil Liberties",Louie Gohmert,
House Committee on the Judiciary,"The Constitution, Civil Rights, and Civil Liberties",Jim Jordan,
House Committee on the Judiciary,"The Constitution, Civil Rights, and Civil Liberties",Guy Reschenthaler,
House Committee on the Judiciary,"The Constitution, Civil Rights, and Civil Liberties",Ben Cline,
House Committee on the Judiciary,"The Constitution, Civil Rights, and Civil Liberties",Kelly Armstrong,
House Committee on the Judiciary,"The Constitution, Civil Rights, and Civil Liberties",Steve Cohen,Chair
House Committee on the Judiciary,"The Constitution, Civil Rights, and Civil Liberties",Jamie Raskin,Vice Chair
House Committee on the Judiciary,"The Constitution, Civil Rights, and Civil Liberties",Eric Swalwell,
House Committee on the Judiciary,"The Constitution, Civil Rights, and Civil Liberties",Mary Gay Scanlon,
House Committee on the Judiciary,"The Constitution, Civil Rights, and Civil Liberties",Madeleine Dean,
House Committee on the Judiciary,"The Constitution, Civil Rights, and Civil Liberties",Sylvia R. Garcia,
House Committee on the Judiciary,"The Constitution, Civil Rights, and Civil Liberties",Veronica Escobar,
House Committee on the Judiciary,"The Constitution, Civil Rights, and Civil Liberties",Sheila Jackson Lee,
House Committee on Transportation and Infrastructure,,Sam Graves,Ranking Member
House Committee on Transportation and Infrastructure,,Don Young,
House Committee on Transportation and Infrastructure,,"Eric A. ""Rick"" Crawford",
House Committee on Transportation and Infrastructure,,Bob Gibbs,
House Committee on Transportation and Infrastructure,,Daniel Webster,
House Committee on Transportation and Infrastructure,,Thomas Massie,
House Committee on Transportation and Infrastructure,,Mark Meadows,
House Committee on Transportation and Infrastructure,,Scott Perry,
House Committee on Transportation and Infrastructure,,Rodney Davis,
House Committee on Transportation and Infrastructure,,Rob Woodall,
House Committee on Transportation and Infrastructure,,John Katko,
House Committee on Transportation and Infrastructure,,Brian Babin,
House Committee on Transportation and Infrastructure,,Garret Graves,
House Committee on Transportation and Infrastructure,,David Rouzer,
House Committee on Transportation and Infrastructure,,Mike Bost,
House Committee on Transportation and Infrastructure,,Randy K. Weber Sr.,
House Committee on Transportation and Infrastructure,,Doug LaMalfa,
House Committee on Transportation and Infrastructure,,Bruce Westerman,
House Committee on Transportation and Infrastructure,,Lloyd Smucker,
House Committee on Transportation and Infrastructure,,Paul Mitchell,
House Committee on Transportation and Infrastructure,,Brian J. Mast,
House Committee on Transportation and Infrastructure,,Mike Gallagher,
House Committee on Transportation and Infrastructure,,Gary J. Palmer,
House Committee on Transportation and Infrastructure,,Brian K. Fitzpatrick,
House Committee on Transportation and Infrastructure,,Jenniffer Gonzalez-Colon,
House Committee on Transportation and Infrastructure,,Troy Balderson,
House Committee on Transportation and Infrastructure,,Ross Spano,
House Committee on Transportation and Infrastructure,,Pete Stauber,
House Committee on Transportation and Infrastructure,,Carol D. Miller,
House Committee on Transportation and Infrastructure,,Greg Pence,
House Committee on Transportation and Infrastructure,,Peter A. DeFazio,Chair
House Committee on Transportation and Infrastructure,,Eleanor Holmes Norton,
House Committee on Transportation and Infrastructure,,Eddie Bernice Johnson,
House Committee on Transportation and Infrastructure,,Rick Larsen,
House Committee on Transportation and Infrastructure,,Grace F. Napolitano,
House Committee on Transportation and Infrastructure,,Daniel Lipinski,
House Committee on Transportation and Infrastructure,,Steve Cohen,
House Committee on Transportation and Infrastructure,,Albio Sires,
House Committee on Transportation and Infrastructure,,John Garamendi,
House Committee on Transportation and Infrastructure,,"Henry C. ""Hank"" Johnson Jr.",
House Committee on Transportation and Infrastructure,,Andre Carson,
House Committee on Transportation and Infrastructure,,Dina Titus,
House Committee on Transportation and Infrastructure,,Sean Patrick Maloney,
House Committee on Transportation and Infrastructure,,Jared Huffman,
